Date,Open,High,Low,Close,Volume
7/4/2013 16:00:00,12174.92,12217.21,12138.39,12166.66,41570024
7/5/2013 16:00:00,12160.16,12170.9,12073.64,12134.91,144084224
7/8/2013 16:00:00,12188.14,12219.84,12134.91,12208.87,139280032
7/9/2013 16:00:00,12247.05,12298.67,12203.46,12297.09,142962224
7/10/2013 16:00:00,12311.62,12315.53,12250.06,12306.93,146939152
7/11/2013 16:00:00,12420.13,12496.29,12306.93,12493.26,225102576
7/12/2013 16:00:00,12516.32,12519.65,12436.76,12462.18,123873496
7/15/2013 16:00:00,12515.93,12569.93,12462.17,12528.35,137784576
7/16/2013 16:00:00,12567.15,12567.15,12490.6,12516.89,146648432
7/17/2013 16:00:00,12536.34,12597.99,12518.96,12568.77,162772336
7/18/2013 16:00:00,12593.81,12680.23,12568.34,12628.85,169510832
7/19/2013 16:00:00,12628.35,12693.87,12624.99,12685.13,166610976
7/22/2013 16:00:00,12712.39,12761.44,12685.13,12758.38,158149664
7/23/2013 16:00:00,12750.42,12772.06,12710.41,12745.38,167953920
7/24/2013 16:00:00,12753.38,12766.93,12632.73,12672.3,183345424
7/25/2013 16:00:00,12643.69,12705.03,12637.27,12669.14,166549312
7/26/2013 16:00:00,12627.4,12676.78,12614.56,12647.9,129949240
7/29/2013 16:00:00,12622.96,12688.41,12618.01,12669.04,115333296
7/30/2013 16:00:00,12599.47,12669.04,12555.82,12581.75,176272384
7/31/2013 16:00:00,12624.42,12631.7,12486.64,12486.64,203824224
8/1/2013 16:00:00,12607.03,12623.43,12486.64,12593.96,165722768
8/2/2013 16:00:00,12579.02,12627.64,12579.02,12603.25,124497440
8/6/2013 16:00:00,12561.13,12603.25,12419.04,12469.32,173302656
8/7/2013 16:00:00,12419.54,12469.32,12400.15,12412.73,149940736
8/8/2013 16:00:00,12446.23,12564.06,12412.73,12552.92,174198880
8/9/2013 16:00:00,12557.31,12557.31,12502.23,12542.13,154693728
8/12/2013 16:00:00,12551.52,12594.27,12542.21,12594.27,155373104
8/13/2013 16:00:00,12604.65,12655.79,12594.26,12642.19,158472400
8/14/2013 16:00:00,12645.56,12664.17,12614.39,12639.3,195460464
8/15/2013 16:00:00,12594.78,12704.52,12562.02,12704.52,212846320
8/16/2013 16:00:00,12704.51,12799.99,12704.51,12736.92,152862288
8/19/2013 16:00:00,12716.63,12735.49,12578.8,12588.02,127044280
8/20/2013 16:00:00,12585.74,12707.54,12573.54,12670.11,143285840
8/21/2013 16:00:00,12637.39,12670.11,12542.84,12573.08,159390256
8/22/2013 16:00:00,12622.88,12700.16,12573.08,12674.35,147391632
8/23/2013 16:00:00,12716.9,12776.14,12674.35,12762.3,131402928
8/26/2013 16:00:00,12798.94,12812.58,12751.85,12760.3,127814616
8/27/2013 16:00:00,12744.38,12760.3,12567.16,12591.21,168679456
8/28/2013 16:00:00,12587.89,12677.47,12582.61,12607.22,150204880
8/29/2013 16:00:00,12627.43,12742.71,12607.22,12704.73,153802624
8/30/2013 16:00:00,12687.43,12746.52,12652.95,12653.9,134048576
9/3/2013 16:00:00,12796.36,12828.13,12654.31,12740.5,133244144
9/4/2013 16:00:00,12699.19,12758.87,12692.06,12757.81,124533056
9/5/2013 16:00:00,12764.67,12851.74,12757.81,12845.06,161151936
9/6/2013 16:00:00,12845.06,12888.69,12796.66,12820.92,138597696
9/9/2013 16:00:00,12835.25,12861.39,12820.92,12854.64,116086176
9/10/2013 16:00:00,12843.87,12854.64,12793.7,12824.48,152983024
9/11/2013 16:00:00,12815.24,12840.43,12764.5,12825.42,139019360
9/12/2013 16:00:00,12775.04,12825.41,12693.86,12701.05,144151312
9/13/2013 16:00:00,12709.49,12761.08,12701.14,12723.4,134051232
9/16/2013 16:00:00,12779.75,12847.78,12723.4,12816.88,190623840
9/17/2013 16:00:00,12819.12,12847.18,12812.23,12834.11,128785208
9/18/2013 16:00:00,12833.79,12958.88,12794.86,12931.4,218093296
9/19/2013 16:00:00,12962.93,12964.86,12892.77,12926.78,164904256
9/20/2013 16:00:00,12926.73,12942.7,12806.47,12806.47,458819744
9/23/2013 16:00:00,12806.47,12828.4,12798.3,12811.18,151447760
9/24/2013 16:00:00,12790.2,12878.71,12784.07,12848.89,149410544
9/25/2013 16:00:00,12870.69,12913.57,12832.52,12836.71,160862304
9/26/2013 16:00:00,12836.71,12905.11,12836.71,12841.62,128192168
9/27/2013 16:00:00,12822.63,12865.85,12818.14,12844.08,130691344
9/30/2013 16:00:00,12749.83,12858.6,12734.71,12787.19,172227472
10/1/2013 16:00:00,12755.53,12866.94,12753.41,12847.44,166036336
10/2/2013 16:00:00,12809.38,12853.29,12790.07,12839,149800880
10/3/2013 16:00:00,12839,12844.9,12700.42,12735.12,137555328
10/4/2013 16:00:00,12735.12,12787.07,12729.98,12758.65,129490592
10/7/2013 16:00:00,12716,12814.68,12704.59,12788.25,123590304
10/8/2013 16:00:00,12806.83,12824.22,12682.94,12692.41,140463872
10/9/2013 16:00:00,12686.03,12763.53,12678.02,12730.33,151681008
10/10/2013 16:00:00,12804.15,12934.61,12730.33,12894.41,163858160
10/11/2013 16:00:00,12902.81,12924.89,12874.09,12892.11,115807120
10/15/2013 16:00:00,12903.26,12934.5,12839.31,12931.46,128012784
10/16/2013 16:00:00,12919.31,12957.21,12912.22,12957.21,119941304
10/17/2013 16:00:00,12964.37,13042.06,12951.33,13036.36,148061488
10/18/2013 16:00:00,13042.68,13156.75,13035.89,13136.09,155385776
10/21/2013 16:00:00,13149.5,13190.92,13136.09,13186.53,141919008
10/22/2013 16:00:00,13232.15,13291.17,13186.53,13248.06,203810960
10/23/2013 16:00:00,13234.04,13308.16,13226.19,13243.32,195689088
10/24/2013 16:00:00,13277.63,13329.28,13243.34,13324.75,206167056
10/25/2013 16:00:00,13320.15,13402.43,13315.76,13399.42,146249680
10/28/2013 16:00:00,13402.06,13416.16,13366.25,13371.84,135952608
10/29/2013 16:00:00,13407.23,13443.3,13371.84,13440.61,149841168
10/30/2013 16:00:00,13469.42,13471.06,13364.95,13455.33,173296912
10/31/2013 16:00:00,13399.85,13463.73,13361.26,13361.26,213910048
11/1/2013 16:00:00,13363.86,13402.47,13326.19,13337.46,176205584
11/4/2013 16:00:00,13361.88,13374.02,13309.63,13361.78,142472000
11/5/2013 16:00:00,13355.97,13364.02,13305.15,13361.71,163246512
11/6/2013 16:00:00,13400.8,13412.33,13354.28,13380.41,154896928
11/7/2013 16:00:00,13380.41,13394.17,13285.23,13294.2,184107136
11/8/2013 16:00:00,13294.2,13394.32,13291.38,13378.33,179029504
11/11/2013 16:00:00,13378.33,13393.64,13358.39,13358.39,106102880
11/12/2013 16:00:00,13339.46,13378.51,13324.7,13326.04,155088512
11/13/2013 16:00:00,13325.9,13379.29,13289.75,13370.66,174996656
11/14/2013 16:00:00,13397.16,13460.79,13370.66,13431.38,172624080
11/15/2013 16:00:00,13464.92,13490.19,13431.38,13482.57,150690992
11/18/2013 16:00:00,13503.08,13512.47,13441.4,13458.06,141562048
11/19/2013 16:00:00,13458.06,13497.51,13442.55,13442.77,138467616
11/20/2013 16:00:00,13444.97,13459.95,13387.29,13430.01,169460848
11/21/2013 16:00:00,13434.01,13505.35,13430.14,13475.33,178716128
11/22/2013 16:00:00,13484.59,13517.02,13469.21,13478.34,144172416
11/25/2013 16:00:00,13479.99,13507.27,13460.92,13472.22,179814432
11/26/2013 16:00:00,13454.16,13472.11,13348.83,13349.77,206491984
11/27/2013 16:00:00,13353.27,13389.12,13349.6,13362.06,133606752
11/28/2013 16:00:00,13383.08,13400.77,13362.06,13370.83,51624076
11/29/2013 16:00:00,13388.26,13496.68,13371.75,13395.4,108240032
12/2/2013 16:00:00,13393.81,13459.04,13389.47,13419.57,162083344
12/3/2013 16:00:00,13358.73,13419.51,13279.08,13319.87,178375552
12/4/2013 16:00:00,13300.22,13319.87,13234.47,13304.92,182430608
12/5/2013 16:00:00,13245.69,13304.92,13200.4,13200.4,223232544
12/6/2013 16:00:00,13247.89,13313.62,13200.64,13280.72,131031576
12/9/2013 16:00:00,13309.63,13352.03,13280.72,13312.78,163559840
12/10/2013 16:00:00,13331.04,13360.82,13312.76,13324.01,166947200
12/11/2013 16:00:00,13317.36,13324.09,13133.42,13133.42,160831792
12/12/2013 16:00:00,13091.95,13143.8,13059.74,13114.39,167153232
12/13/2013 16:00:00,13124.83,13144.56,13098.01,13125.7,137588720
12/16/2013 16:00:00,13173.02,13226.35,13125.68,13184.41,148006304
12/17/2013 16:00:00,13195.44,13224.83,13169.96,13180.16,153833408
12/18/2013 16:00:00,13201.23,13358.1,13180.16,13334.73,184611392
12/19/2013 16:00:00,13325.08,13396.62,13322.87,13392.2,162247584
12/20/2013 16:00:00,13436.44,13504.33,13392.19,13399.6,337623424
12/23/2013 16:00:00,13447.85,13463.53,13399.92,13447.7,99247584
12/24/2013 16:00:00,13468.77,13531.41,13447.7,13518.02,51761556
12/27/2013 16:00:00,13566.27,13604.31,13517.92,13587.98,82102072
12/30/2013 16:00:00,13574.33,13597.48,13572.26,13581.39,77787440
12/31/2013 16:00:00,13581.45,13644.28,13580.89,13621.55,75504880
1/2/2014 16:00:00,13608.35,13621.4,13528.29,13594.19,112481384
1/3/2014 16:00:00,13574.28,13594.19,13521.75,13548.86,102226984
1/6/2014 16:00:00,13548.86,13560.64,13473.23,13495.54,129263416
1/7/2014 16:00:00,13530.18,13617.09,13495.05,13596.93,154228656
1/8/2014 16:00:00,13609.42,13639.2,13586.76,13614.63,164831904
1/9/2014 16:00:00,13640.35,13644.16,13585.01,13629.41,170185712
1/10/2014 16:00:00,13688.75,13750.66,13629.69,13747.52,182515856
1/13/2014 16:00:00,13740.92,13771.13,13658.03,13681.48,247669936
1/14/2014 16:00:00,13716.32,13747.04,13681.48,13692.38,206284496
1/15/2014 16:00:00,13712.98,13785.02,13692.38,13772.58,191848240
1/16/2014 16:00:00,13766.09,13831.58,13741.74,13831.58,225592336
1/17/2014 16:00:00,13831.92,13910.38,13829.16,13888.21,214753424
1/20/2014 16:00:00,13909.35,13990.29,13888.21,13990.29,103998856
1/21/2014 16:00:00,13972.73,13999.6,13948.26,13951.77,213020608
1/22/2014 16:00:00,13959.85,13999.58,13933.58,13988.2,250149056
1/23/2014 16:00:00,13962.14,14002.39,13932.28,13932.97,192452496
1/24/2014 16:00:00,13885.53,13932.97,13698.31,13717.76,208906048
1/27/2014 16:00:00,13688.74,13717.76,13520.51,13582.29,179324208
1/28/2014 16:00:00,13605.83,13706.45,13583,13687.66,174773696
1/29/2014 16:00:00,13623.91,13687.66,13587.29,13643.22,186217328
1/30/2014 16:00:00,13657.13,13750.26,13634.13,13735.28,166744960
1/31/2014 16:00:00,13616.19,13735.28,13598.03,13694.94,181443328
2/3/2014 16:00:00,13694.94,13694.94,13450.31,13486.2,180781616
2/4/2014 16:00:00,13483.8,13506.93,13463.36,13504.48,184282832
2/5/2014 16:00:00,13517.31,13569.78,13455.8,13559.69,201964544
2/6/2014 16:00:00,13594.41,13732.74,13560.33,13713.4,190312032
2/7/2014 16:00:00,13765.64,13793.51,13698.35,13786.5,171761920
2/10/2014 16:00:00,13830.66,13839.48,13780.13,13794.18,149924960
2/11/2014 16:00:00,13813.03,13926,13794.36,13880.99,203680768
2/12/2014 16:00:00,13908.25,13947.34,13880.99,13900.49,201666112
2/13/2014 16:00:00,13865.83,14001.65,13839,14001.65,258103024
2/14/2014 16:00:00,14019.6,14071.54,13998.16,14054.76,189410352
2/18/2014 16:00:00,14105.33,14109.79,14054.76,14077.47,186745120
2/19/2014 16:00:00,14084.48,14174.27,14077.47,14119.73,218225568
2/20/2014 16:00:00,14117.2,14222.6,14112.02,14210.37,207862384
2/21/2014 16:00:00,14221.07,14253.16,14205.72,14205.72,184286048
2/24/2014 16:00:00,14225.38,14278.63,14205.72,14227.08,178503920
2/25/2014 16:00:00,14227.08,14232.94,14179.27,14188.98,171866848
2/26/2014 16:00:00,14206.37,14228.82,14176.44,14188.58,178396704
2/27/2014 16:00:00,14217.25,14247.32,14185.53,14214.74,182310544
2/28/2014 16:00:00,14207.51,14280.85,14203.36,14209.59,210869152
3/3/2014 16:00:00,14209.67,14258.96,14160.93,14212.74,173739452
3/4/2014 16:00:00,14265.67,14328.48,14212.74,14289.86,160308951
3/5/2014 16:00:00,14301.46,14309.2,14260.97,14304.17,161986578
3/6/2014 16:00:00,14321.35,14323.28,14264.68,14271.92,174335780
3/7/2014 16:00:00,14319.07,14335.52,14268.77,14299.08,169906257
3/10/2014 16:00:00,14289.28,14323.37,14266.75,14302.06,134744716
3/11/2014 16:00:00,14312.23,14330.38,14260.06,14267.23,158438577
3/12/2014 16:00:00,14221.02,14329.78,14201.18,14319,178728992
3/13/2014 16:00:00,14327.95,14328.66,14215.26,14245.14,182702081
3/14/2014 16:00:00,14233.55,14276.85,14205.73,14227.66,153689683
3/17/2014 16:00:00,14258.49,14315.22,14219.97,14231.89,155010605
3/18/2014 16:00:00,14233.25,14372.46,14228.58,14368.98,173980459
3/19/2014 16:00:00,14372.53,14380.91,14297.35,14334.04,159487086
3/20/2014 16:00:00,14308.63,14377.61,14264.81,14361.83,153130588
3/21/2014 16:00:00,14364.41,14406.86,14335.76,14335.76,307306778
3/24/2014 16:00:00,14360.46,14402.49,14226.88,14278.55,163174557
3/25/2014 16:00:00,14319.33,14328.38,14278.55,14299.49,137841000
3/26/2014 16:00:00,14330.85,14345.4,14179.47,14184.1,192881355
3/27/2014 16:00:00,14196.84,14197.71,14139.29,14178.84,189633799
3/28/2014 16:00:00,14218.69,14300.21,14178.84,14260.72,172798426
3/31/2014 16:00:00,14295.3,14358.47,14260.72,14335.31,210506218
4/1/2014 16:00:00,14344.5,14390.26,14335.31,14380.55,155762480
4/2/2014 16:00:00,14395.05,14471.53,14380.57,14459.11,206406304
4/3/2014 16:00:00,14454.66,14459.11,14352.13,14402.21,154667401
4/4/2014 16:00:00,14456.26,14474.65,14364.03,14393.1,165402496
4/7/2014 16:00:00,14352.46,14393.1,14247.05,14270.33,151538097
4/8/2014 16:00:00,14264.66,14382.79,14251.92,14372.45,161334450
4/9/2014 16:00:00,14380.54,14444.56,14372.43,14435.58,182481688
4/10/2014 16:00:00,14435.58,14444.94,14266.57,14308,209549545
4/11/2014 16:00:00,14264.13,14308,14221.39,14257.69,159710903
4/14/2014 16:00:00,14312.41,14357.03,14245.46,14284.43,161845502
4/15/2014 16:00:00,14271.62,14355.47,14224.85,14303.92,176427051
4/16/2014 16:00:00,14362.82,14448.64,14303.92,14446.52,196046463
4/17/2014 16:00:00,14438.85,14508.54,14423.73,14500.39,169281210
4/21/2014 16:00:00,14500.12,14509.66,14232.25,14493.68,135970785
4/22/2014 16:00:00,14513.69,14556.6,14471.87,14555.97,159636354
4/23/2014 16:00:00,14580.94,14587.09,14533.39,14533.39,166976083
4/24/2014 16:00:00,14563.71,14584.1,14522.16,14554.25,181767065
4/25/2014 16:00:00,14522.09,14554.25,14472.08,14533.57,149223006
4/28/2014 16:00:00,14555.77,14557.31,14459.78,14530.91,135655644
4/29/2014 16:00:00,14524.4,14613.03,14520.22,14583.11,153530389
4/30/2014 16:00:00,14583.11,14662.01,14569.32,14651.87,173048125
5/1/2014 16:00:00,14656.04,14684.15,14639.54,14664.07,155588510
5/2/2014 16:00:00,14689.3,14765.15,14664.48,14765.15,152156417
5/5/2014 16:00:00,14757.41,14765.15,14665.82,14697.03,126804809
5/6/2014 16:00:00,14678.82,14697.03,14593.61,14612.29,134642665
5/7/2014 16:00:00,14640.91,14662.28,14572.13,14656.4,164756946
5/8/2014 16:00:00,14664.85,14693.15,14512.12,14546.03,167129766
5/9/2014 16:00:00,14571.54,14580.9,14491.89,14534.06,153780224
5/12/2014 16:00:00,14572.84,14657.28,14535.56,14654.94,136031679
5/13/2014 16:00:00,14670.53,14687.76,14636.5,14679.81,131262228
5/14/2014 16:00:00,14695.85,14706.13,14660.43,14673.73,121698601
5/15/2014 16:00:00,14656.69,14673.73,14516.15,14588.89,205180751
5/16/2014 16:00:00,14570.66,14588.89,14473.78,14514.74,139016436
5/20/2014 16:00:00,14535.14,14564.97,14488.59,14525.19,129595133
5/21/2014 16:00:00,14543.26,14650.25,14525.19,14649.86,145059457
5/22/2014 16:00:00,14687.24,14742.48,14649.86,14702.29,123296838
5/23/2014 16:00:00,14698.55,14713.69,14684.8,14708.1,110145250
5/26/2014 16:00:00,14719.95,14764.97,14701.07,14715.69,39629422
5/27/2014 16:00:00,14715.71,14725.42,14634.94,14658.02,159882458
5/28/2014 16:00:00,14650.59,14658.02,14557.89,14610.96,133445560
5/29/2014 16:00:00,14622.49,14631.12,14529.09,14588.95,146301305
5/30/2014 16:00:00,14571.47,14630.31,14537.08,14604.16,220322625
6/2/2014 16:00:00,14626.46,14680.76,14604.19,14680.76,136349000
6/3/2014 16:00:00,14675.33,14747.86,14659.36,14734.69,171520705
6/4/2014 16:00:00,14725.08,14805.96,14670.03,14796.79,150926200
6/5/2014 16:00:00,14809.4,14821.73,14736.39,14800.18,175135741
6/6/2014 16:00:00,14810.52,14840.45,14788.57,14838.9,122808030
6/9/2014 16:00:00,14837.15,14896.68,14832.63,14871.21,120795781
6/10/2014 16:00:00,14859.07,14909.31,14858.95,14904.38,136797478
6/11/2014 16:00:00,14870.81,14904.47,14850.41,14892.13,164838973
6/12/2014 16:00:00,14890.91,14922.64,14857.43,14909.63,179031957
6/13/2014 16:00:00,14916.2,15017.19,14904.68,15001.61,154130932
6/16/2014 16:00:00,15015.16,15075.7,15001.61,15040.43,150460028
6/17/2014 16:00:00,15042.72,15074.74,15006.37,15055.89,136557844
6/18/2014 16:00:00,15070.97,15115.38,15057.96,15109.25,155015268
6/19/2014 16:00:00,15109.25,15119.94,15081.93,15112.22,225796404
6/20/2014 16:00:00,15112.22,15124.89,15086.62,15108.97,359777470
6/23/2014 16:00:00,15109.84,15117.95,15073.82,15105.63,145504214
6/24/2014 16:00:00,15114.62,15137.68,14956.76,14962.37,185118534
6/25/2014 16:00:00,14955.63,15013.21,14952.37,14974.65,156097806
6/26/2014 16:00:00,14970.54,15036.78,14937.88,15030.74,121767029
6/27/2014 16:00:00,15031.05,15094.25,15016.96,15094.25,122729699
6/30/2014 16:00:00,15091.35,15146.01,15060.83,15146.01,122514479
7/2/2014 16:00:00,15165.91,15223.04,15146.01,15209.79,166809564
7/3/2014 16:00:00,15232.43,15256.36,15195.88,15207.11,145990571
7/4/2014 16:00:00,15207.11,15246.8,15207.11,15214.96,48783707
7/7/2014 16:00:00,15197.99,15215.39,15107.18,15172.93,143433438
7/8/2014 16:00:00,15142.42,15172.93,15021.05,15137.18,185867166
7/9/2014 16:00:00,15143.18,15216.08,15120.98,15215.19,176974763
7/10/2014 16:00:00,15116,15214.35,15100.15,15114.48,174996441
7/11/2014 16:00:00,15138.56,15138.72,15082.8,15125.5,140336444
7/14/2014 16:00:00,15125.05,15180.41,15125.05,15171.23,141525059
7/15/2014 16:00:00,15145.39,15177.85,15057.35,15081.32,187124556
7/16/2014 16:00:00,15129.48,15240.84,15081.32,15226.34,160836693
7/17/2014 16:00:00,15230.45,15269.39,15186.14,15204.48,163178375
7/18/2014 16:00:00,15202.1,15291.15,15179.26,15266.57,132334091
7/21/2014 16:00:00,15263.62,15266.37,15208.84,15249.99,96353635
7/22/2014 16:00:00,15280.68,15343.51,15251.86,15315.13,147356277
7/23/2014 16:00:00,15342.74,15395.74,15313.34,15394.38,146911152
7/24/2014 16:00:00,15407.81,15421.39,15370.09,15394.45,157100281
7/25/2014 16:00:00,15384.94,15503.4,15379.68,15455.04,140407731
7/28/2014 16:00:00,15442.8,15465.29,15406.1,15445.22,134919085
7/29/2014 16:00:00,15464.86,15506.09,15445.22,15446.55,139316607
7/30/2014 16:00:00,15482.53,15527.3,15449.03,15524.82,185082764
7/31/2014 16:00:00,15460.65,15524.82,15275.05,15330.74,207807289
8/1/2014 16:00:00,15333.85,15371.76,15130.85,15215.26,170392239
8/5/2014 16:00:00,15249.5,15254.68,15130.82,15187.71,173566822
8/6/2014 16:00:00,15147.62,15226.31,15121.99,15202.09,149164094
8/7/2014 16:00:00,15245.82,15254.75,15056.11,15118.43,172806585
8/8/2014 16:00:00,15142.81,15204.56,15092.11,15196.31,137214198
8/11/2014 16:00:00,15222.47,15301.18,15196.31,15261.64,126261958
8/12/2014 16:00:00,15261.46,15319.87,15229.69,15274.23,153169329
8/13/2014 16:00:00,15274.78,15309.87,15242.86,15262.73,140795905
8/14/2014 16:00:00,15280.39,15312.86,15257.46,15291.18,138445026
8/15/2014 16:00:00,15283.35,15307.31,15182.13,15304.24,147686703
8/18/2014 16:00:00,15337.79,15368.98,15304.24,15338.47,109596241
8/19/2014 16:00:00,15376.35,15496.32,15339.53,15477.17,126247610
8/20/2014 16:00:00,15467.42,15570.45,15425.82,15561.95,140333560
8/21/2014 16:00:00,15551.48,15566.53,15526.01,15556.09,123912138
8/22/2014 16:00:00,15563.13,15574.23,15495.06,15535.55,102244454
8/25/2014 16:00:00,15562.96,15623.99,15535.94,15598.74,101680877
8/26/2014 16:00:00,15599.5,15653.38,15599.5,15619.21,128557544
8/27/2014 16:00:00,15619.84,15624.51,15559.82,15602.65,119750609
8/28/2014 16:00:00,15591.06,15600.78,15541.95,15558.17,114796551
8/29/2014 16:00:00,15571.13,15632.58,15516.47,15625.73,157610210
9/2/2014 16:00:00,15605.17,15627.77,15574.14,15619.08,146208778
9/3/2014 16:00:00,15661.3,15685.13,15619.08,15657.63,153229861
9/4/2014 16:00:00,15651.76,15674.23,15541.88,15576.79,159218677
9/5/2014 16:00:00,15573.44,15589.9,15525.16,15569.92,151717673
9/8/2014 16:00:00,15554.05,15569.92,15482.36,15509.39,132817820
9/9/2014 16:00:00,15515.78,15564.23,15500.06,15536.81,163200359
9/10/2014 16:00:00,15517.55,15536.81,15434.11,15471.89,135966657
9/11/2014 16:00:00,15441.74,15546.54,15432.28,15534.32,164480105
9/12/2014 16:00:00,15525.11,15580.46,15498.12,15531.58,147274714
9/15/2014 16:00:00,15523.25,15530.85,15442.05,15482.56,149597173
9/16/2014 16:00:00,15454.68,15556.18,15442.71,15510.54,182343537
9/17/2014 16:00:00,15509.68,15520.4,15428.34,15458.88,152938286
9/18/2014 16:00:00,15473.04,15477.02,15422.47,15465.54,173521248
9/19/2014 16:00:00,15434.88,15461.26,15238,15265.35,453002806
9/22/2014 16:00:00,15248.09,15266.11,15117.5,15129,182382381
9/23/2014 16:00:00,15107.7,15171,15089.41,15125.67,163285549
9/24/2014 16:00:00,15150.25,15164.68,15005.62,15120.54,192040816
9/25/2014 16:00:00,15120.54,15120.54,14879.3,14893.57,191932006
9/26/2014 16:00:00,14869.31,15055.82,14821.71,15026.77,162318099
9/29/2014 16:00:00,14959.56,15011.88,14853.64,14976.92,161729914
9/30/2014 16:00:00,14962.82,15047.13,14899.28,14960.51,217764153
10/1/2014 16:00:00,14950.88,14958.5,14764.02,14805.44,192397009
10/2/2014 16:00:00,14774.26,14781.48,14545.59,14760.64,234463468
10/3/2014 16:00:00,14788.74,14875.01,14763.66,14789.78,195634225
10/6/2014 16:00:00,14842.7,14878.67,14743.12,14743.12,153072260
10/7/2014 16:00:00,14715.11,14757.89,14572.18,14576.45,189987779
10/8/2014 16:00:00,14580.26,14678.32,14439.62,14666.47,257065920
10/9/2014 16:00:00,14659.75,14661.66,14399.98,14460.6,226716279
10/10/2014 16:00:00,14393.87,14438.45,14188.75,14227.36,245691266
10/14/2014 16:00:00,14080.39,14185.21,13977.73,14036.68,257770543
10/15/2014 16:00:00,13880.64,13957.26,13677.34,13869.88,305502648
10/16/2014 16:00:00,13682.39,14166.33,13646.79,14052.97,267559420
10/17/2014 16:00:00,14245.64,14297.17,14142.04,14227.68,238636013
10/20/2014 16:00:00,14254.16,14354.77,14180.1,14337.77,162358853
10/21/2014 16:00:00,14434.34,14564.06,14364.57,14547.71,189092603
10/22/2014 16:00:00,14574.25,14584.33,14295.07,14312.07,202868220
10/23/2014 16:00:00,14410.31,14529.13,14384.53,14486.83,174786614
10/24/2014 16:00:00,14493.1,14569.42,14436.64,14543.82,143071773
10/27/2014 16:00:00,14513.37,14525.95,14385.32,14469,150434455
10/28/2014 16:00:00,14508.32,14628.62,14473.87,14624.25,161520405
10/29/2014 16:00:00,14634.25,14641.33,14471.6,14527.57,197553050
10/30/2014 16:00:00,14505.85,14546.49,14412.96,14458.69,193266901
10/31/2014 16:00:00,14527.88,14626.98,14507.55,14613.32,261257947
11/3/2014 16:00:00,14632.15,14637.56,14519.33,14537.62,173203214
11/4/2014 16:00:00,14506.26,14522.84,14327.02,14390.43,234613846
11/5/2014 16:00:00,14455.7,14599.72,14441.21,14548.26,235833150
11/6/2014 16:00:00,14586.49,14640.92,14488.11,14563.38,215195000
11/7/2014 16:00:00,14577,14712.05,14561.33,14690.83,216670326
11/10/2014 16:00:00,14748.83,14768.98,14671.74,14709.8,191840111
11/11/2014 16:00:00,14716.95,14770.72,14688.18,14760.27,162234743
11/12/2014 16:00:00,14734.94,14856.2,14696.92,14856.2,209369233
11/13/2014 16:00:00,14880.62,14890.82,14739.79,14778.77,196536688
11/14/2014 16:00:00,14777.79,14843.1,14748.1,14843.1,210827757
11/17/2014 16:00:00,14825.86,14950.53,14825.86,14882.5,183312858
11/18/2014 16:00:00,14932.25,14989.96,14911.93,14972.97,193039922
11/19/2014 16:00:00,15004.91,15012.61,14914.38,14980.15,211938760
11/20/2014 16:00:00,14956.4,15075.18,14948.2,15075.18,197525300
11/21/2014 16:00:00,15158.65,15184.36,15087.42,15111.13,206015215
11/24/2014 16:00:00,15121.82,15132.64,14980.16,15015.41,164249341
11/25/2014 16:00:00,15036.29,15100.48,15031.6,15073.65,286515682
11/26/2014 16:00:00,15051.61,15060.38,15003.86,15038.41,152803893
11/27/2014 16:00:00,15027.61,15033.63,14866.59,14922.44,156014411
11/28/2014 16:00:00,14864.21,14871.81,14743.85,14744.7,211437858
12/1/2014 16:00:00,14729.19,14771.78,14558.2,14625.32,303964874
12/2/2014 16:00:00,14590.18,14707.65,14570.67,14620.07,294647246
12/3/2014 16:00:00,14649.77,14769.27,14627.06,14754.06,240756582
12/4/2014 16:00:00,14746.91,14789.02,14433.59,14469.95,316817947
12/5/2014 16:00:00,14483.77,14542.02,14435.04,14473.7,252701943
12/8/2014 16:00:00,14379.15,14410.05,13983.71,14144.17,285279034
12/9/2014 16:00:00,14044.73,14195.73,14001.03,14195.73,279979926
12/10/2014 16:00:00,14120.97,14167.27,13779.54,13852.95,307753202
12/11/2014 16:00:00,13828.25,14083.74,13827.43,13905.12,258578102
12/12/2014 16:00:00,13816.86,13889.07,13713.17,13731.05,274628709
12/15/2014 16:00:00,13776.16,13852.14,13635.53,13705.14,300375681
12/16/2014 16:00:00,13690.8,14056.85,13670.78,13861.52,425344347
12/17/2014 16:00:00,13893.33,14226.97,13831.8,14213.88,373359552
12/18/2014 16:00:00,14356.09,14439.06,14193.22,14346.75,333418439
12/19/2014 16:00:00,14440.35,14530.47,14348.65,14468.26,795341451
12/22/2014 16:00:00,14542.2,14547.02,14395.44,14432.38,210367851
12/23/2014 16:00:00,14484.15,14597.59,14471.02,14594.03,164413872
12/24/2014 16:00:00,14596.21,14645.07,14516.23,14609.25,72371638
12/29/2014 16:00:00,14639.52,14738.57,14628.89,14663.92,122918831
12/30/2014 16:00:00,14670.44,14681.05,14601.79,14640.04,123975028
12/31/2014 16:00:00,14629.92,14670.21,14555.71,14632.44,106689817
1/2/2015 16:00:00,14635.07,14756.3,14631.35,14753.65,132965802
1/5/2015 16:00:00,14664.6,14709.02,14339.5,14392.7,224213597
1/6/2015 16:00:00,14343.11,14370.4,14161.98,14246.77,273374483
